person_number,work_date,pay_code,hours,job,labor_level_1,labor_level_2,labor_level_3,shift_count
CNA131,2026-04-16,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA131,2026-04-17,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA131,2026-04-18,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA131,2026-04-19,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA131,2026-04-20,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA131,2026-04-21,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA131,2026-04-22,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA131,2026-04-23,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA131,2026-04-24,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA131,2026-04-26,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA132,2026-04-13,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA132,2026-04-14,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA132,2026-04-15,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA132,2026-04-16,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA132,2026-04-17,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA132,2026-04-20,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA132,2026-04-22,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA132,2026-04-25,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA133,2026-04-13,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA133,2026-04-14,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA133,2026-04-16,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA133,2026-04-17,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA133,2026-04-18,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA133,2026-04-19,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA133,2026-04-21,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA133,2026-04-22,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA133,2026-04-23,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA133,2026-04-24,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA133,2026-04-25,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA133,2026-04-26,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA134,2026-04-16,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA134,2026-04-17,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA134,2026-04-18,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA134,2026-04-19,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA134,2026-04-20,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA134,2026-04-22,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA134,2026-04-24,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA134,2026-04-25,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA134,2026-04-26,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA135,2026-04-14,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA135,2026-04-15,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA135,2026-04-16,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA135,2026-04-20,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA135,2026-04-21,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA135,2026-04-22,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA135,2026-04-23,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA135,2026-04-24,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA135,2026-04-26,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA136,2026-04-13,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA136,2026-04-14,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA136,2026-04-15,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA136,2026-04-16,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA136,2026-04-17,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA136,2026-04-18,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA136,2026-04-20,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA136,2026-04-22,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA136,2026-04-23,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA136,2026-04-24,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
CNA136,2026-04-26,REG,7.75,UNITED_HEBREW/U-LT8/CNA,UNITED_HEBREW,U-LT8,CNA,1
LPN001,2026-04-15,REG,7.75,UNITED_HEBREW/U-LT3/LPN,UNITED_HEBREW,U-LT3,LPN,1
LPN001,2026-04-16,REG,7.75,UNITED_HEBREW/U-LT3/LPN,UNITED_HEBREW,U-LT3,LPN,1
LPN001,2026-04-17,REG,7.75,UNITED_HEBREW/U-LT3/LPN,UNITED_HEBREW,U-LT3,LPN,1
LPN001,2026-04-18,REG,7.75,UNITED_HEBREW/U-LT3/LPN,UNITED_HEBREW,U-LT3,LPN,1
LPN001,2026-04-20,REG,7.75,UNITED_HEBREW/U-LT3/LPN,UNITED_HEBREW,U-LT3,LPN,1
LPN001,2026-04-22,REG,7.75,UNITED_HEBREW/U-LT3/LPN,UNITED_HEBREW,U-LT3,LPN,1
LPN001,2026-04-23,REG,7.75,UNITED_HEBREW/U-LT3/LPN,UNITED_HEBREW,U-LT3,LPN,1
LPN001,2026-04-24,REG,7.75,UNITED_HEBREW/U-LT3/LPN,UNITED_HEBREW,U-LT3,LPN,1
LPN002,2026-04-14,REG,7.75,UNITED_HEBREW/U-LT4/LPN,UNITED_HEBREW,U-LT4,LPN,1
LPN002,2026-04-16,REG,7.75,UNITED_HEBREW/U-LT4/LPN,UNITED_HEBREW,U-LT4,LPN,1
LPN002,2026-04-17,REG,7.75,UNITED_HEBREW/U-LT4/LPN,UNITED_HEBREW,U-LT4,LPN,1
LPN002,2026-04-19,REG,7.75,UNITED_HEBREW/U-LT4/LPN,UNITED_HEBREW,U-LT4,LPN,1
LPN002,2026-04-25,REG,7.75,UNITED_HEBREW/U-LT4/LPN,UNITED_HEBREW,U-LT4,LPN,1
LPN002,2026-04-26,REG,7.75,UNITED_HEBREW/U-LT4/LPN,UNITED_HEBREW,U-LT4,LPN,1
LPN003,2026-04-15,REG,7.75,UNITED_HEBREW/U-SA4/LPN,UNITED_HEBREW,U-SA4,LPN,1
LPN003,2026-04-16,REG,7.75,UNITED_HEBREW/U-SA4/LPN,UNITED_HEBREW,U-SA4,LPN,1
LPN003,2026-04-17,REG,7.75,UNITED_HEBREW/U-SA4/LPN,UNITED_HEBREW,U-SA4,LPN,1
LPN003,2026-04-18,REG,7.75,UNITED_HEBREW/U-SA4/LPN,UNITED_HEBREW,U-SA4,LPN,1
LPN003,2026-04-20,REG,7.75,UNITED_HEBREW/U-SA4/LPN,UNITED_HEBREW,U-SA4,LPN,1
LPN003,2026-04-21,REG,7.75,UNITED_HEBREW/U-SA4/LPN,UNITED_HEBREW,U-SA4,LPN,1
LPN003,2026-04-22,REG,7.75,UNITED_HEBREW/U-SA4/LPN,UNITED_HEBREW,U-SA4,LPN,1
LPN003,2026-04-23,REG,7.75,UNITED_HEBREW/U-SA4/LPN,UNITED_HEBREW,U-SA4,LPN,1
LPN003,2026-04-24,REG,7.75,UNITED_HEBREW/U-SA4/LPN,UNITED_HEBREW,U-SA4,LPN,1
LPN003,2026-04-25,REG,7.75,UNITED_HEBREW/U-SA4/LPN,UNITED_HEBREW,U-SA4,LPN,1
PCT001,2026-04-13,REG,7.75,UNITED_HEBREW/U-SA1/PCT,UNITED_HEBREW,U-SA1,PCT,1
PCT001,2026-04-18,REG,7.75,UNITED_HEBREW/U-SA1/PCT,UNITED_HEBREW,U-SA1,PCT,1
PCT001,2026-04-20,REG,7.75,UNITED_HEBREW/U-SA1/PCT,UNITED_HEBREW,U-SA1,PCT,1
PCT001,2026-04-21,REG,7.75,UNITED_HEBREW/U-SA1/PCT,UNITED_HEBREW,U-SA1,PCT,1
PCT001,2026-04-23,REG,7.75,UNITED_HEBREW/U-SA1/PCT,UNITED_HEBREW,U-SA1,PCT,1
PCT001,2026-04-24,REG,7.75,UNITED_HEBREW/U-SA1/PCT,UNITED_HEBREW,U-SA1,PCT,1
PCT001,2026-04-25,REG,7.75,UNITED_HEBREW/U-SA1/PCT,UNITED_HEBREW,U-SA1,PCT,1
PCT001,2026-04-26,REG,7.75,UNITED_HEBREW/U-SA1/PCT,UNITED_HEBREW,U-SA1,PCT,1
PCT002,2026-04-14,REG,7.75,UNITED_HEBREW/U-LT5/PCT,UNITED_HEBREW,U-LT5,PCT,1
PCT002,2026-04-15,REG,7.75,UNITED_HEBREW/U-LT5/PCT,UNITED_HEBREW,U-LT5,PCT,1
PCT002,2026-04-16,REG,7.75,UNITED_HEBREW/U-LT5/PCT,UNITED_HEBREW,U-LT5,PCT,1
PCT002,2026-04-18,REG,7.75,UNITED_HEBREW/U-LT5/PCT,UNITED_HEBREW,U-LT5,PCT,1
PCT002,2026-04-19,REG,7.75,UNITED_HEBREW/U-LT5/PCT,UNITED_HEBREW,U-LT5,PCT,1
PCT002,2026-04-20,REG,7.75,UNITED_HEBREW/U-LT5/PCT,UNITED_HEBREW,U-LT5,PCT,1
PCT002,2026-04-21,REG,7.75,UNITED_HEBREW/U-LT5/PCT,UNITED_HEBREW,U-LT5,PCT,1
PCT002,2026-04-24,REG,7.75,UNITED_HEBREW/U-LT5/PCT,UNITED_HEBREW,U-LT5,PCT,1
PCT002,2026-04-25,REG,7.75,UNITED_HEBREW/U-LT5/PCT,UNITED_HEBREW,U-LT5,PCT,1
PCT002,2026-04-26,REG,7.75,UNITED_HEBREW/U-LT5/PCT,UNITED_HEBREW,U-LT5,PCT,1
RN001,2026-04-15,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN001,2026-04-17,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN001,2026-04-19,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN001,2026-04-22,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN001,2026-04-23,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN001,2026-04-24,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN002,2026-04-15,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN002,2026-04-16,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN002,2026-04-18,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN002,2026-04-21,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN002,2026-04-22,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN002,2026-04-26,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN003,2026-04-13,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN003,2026-04-18,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN003,2026-04-22,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN003,2026-04-23,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN003,2026-04-26,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN004,2026-04-14,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN004,2026-04-15,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN004,2026-04-16,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN004,2026-04-17,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN004,2026-04-18,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN004,2026-04-19,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN004,2026-04-20,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN004,2026-04-21,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN004,2026-04-23,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN004,2026-04-26,REG,7.75,UNITED_HEBREW/U-SA3/RN,UNITED_HEBREW,U-SA3,RN,1
RN005,2026-04-13,REG,7.75,UNITED_HEBREW/U-LT1/RN,UNITED_HEBREW,U-LT1,RN,1
RN005,2026-04-14,REG,7.75,UNITED_HEBREW/U-LT1/RN,UNITED_HEBREW,U-LT1,RN,1
RN005,2026-04-15,REG,7.75,UNITED_HEBREW/U-LT1/RN,UNITED_HEBREW,U-LT1,RN,1
RN005,2026-04-16,REG,7.75,UNITED_HEBREW/U-LT1/RN,UNITED_HEBREW,U-LT1,RN,1
RN005,2026-04-17,REG,7.75,UNITED_HEBREW/U-LT1/RN,UNITED_HEBREW,U-LT1,RN,1
RN005,2026-04-18,REG,7.75,UNITED_HEBREW/U-LT1/RN,UNITED_HEBREW,U-LT1,RN,1
RN005,2026-04-19,REG,7.75,UNITED_HEBREW/U-LT1/RN,UNITED_HEBREW,U-LT1,RN,1
RN005,2026-04-21,REG,7.75,UNITED_HEBREW/U-LT1/RN,UNITED_HEBREW,U-LT1,RN,1
RN005,2026-04-22,REG,7.75,UNITED_HEBREW/U-LT1/RN,UNITED_HEBREW,U-LT1,RN,1
RN005,2026-04-24,REG,7.75,UNITED_HEBREW/U-LT1/RN,UNITED_HEBREW,U-LT1,RN,1
RN006,2026-04-13,REG,7.75,UNITED_HEBREW/U-LT2/RN,UNITED_HEBREW,U-LT2,RN,1
RN006,2026-04-15,REG,7.75,UNITED_HEBREW/U-LT2/RN,UNITED_HEBREW,U-LT2,RN,1
RN006,2026-04-18,REG,7.75,UNITED_HEBREW/U-LT2/RN,UNITED_HEBREW,U-LT2,RN,1
RN006,2026-04-20,REG,7.75,UNITED_HEBREW/U-LT2/RN,UNITED_HEBREW,U-LT2,RN,1
RN006,2026-04-21,REG,7.75,UNITED_HEBREW/U-LT2/RN,UNITED_HEBREW,U-LT2,RN,1
RN006,2026-04-22,REG,7.75,UNITED_HEBREW/U-LT2/RN,UNITED_HEBREW,U-LT2,RN,1
RN006,2026-04-23,REG,7.75,UNITED_HEBREW/U-LT2/RN,UNITED_HEBREW,U-LT2,RN,1
RN006,2026-04-24,REG,7.75,UNITED_HEBREW/U-LT2/RN,UNITED_HEBREW,U-LT2,RN,1
RN007,2026-04-15,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN007,2026-04-16,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN007,2026-04-17,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN007,2026-04-18,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN007,2026-04-19,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN007,2026-04-20,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN007,2026-04-21,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN007,2026-04-22,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN007,2026-04-24,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN007,2026-04-25,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN007,2026-04-26,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN008,2026-04-17,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN008,2026-04-18,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN008,2026-04-19,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN008,2026-04-20,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN008,2026-04-22,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN008,2026-04-23,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN008,2026-04-24,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN008,2026-04-25,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN008,2026-04-26,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN009,2026-04-13,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN009,2026-04-14,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN009,2026-04-16,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN009,2026-04-17,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN009,2026-04-18,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN009,2026-04-19,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN009,2026-04-23,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN009,2026-04-24,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN009,2026-04-26,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN010,2026-04-14,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN010,2026-04-15,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN010,2026-04-16,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN010,2026-04-17,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN010,2026-04-18,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN010,2026-04-21,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN010,2026-04-22,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN010,2026-04-23,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN010,2026-04-24,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN010,2026-04-26,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN011,2026-04-13,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN011,2026-04-14,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN011,2026-04-15,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN011,2026-04-16,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN011,2026-04-17,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN011,2026-04-19,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN011,2026-04-20,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN011,2026-04-23,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN011,2026-04-24,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN011,2026-04-25,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN011,2026-04-26,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN012,2026-04-13,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN012,2026-04-14,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN012,2026-04-15,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN012,2026-04-16,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN012,2026-04-18,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN012,2026-04-19,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN012,2026-04-20,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN012,2026-04-22,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN012,2026-04-23,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN012,2026-04-24,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN012,2026-04-25,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN012,2026-04-26,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN013,2026-04-14,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN013,2026-04-20,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN013,2026-04-21,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN013,2026-04-22,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN013,2026-04-23,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN013,2026-04-25,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN013,2026-04-26,REG,7.75,UNITED_HEBREW/U-SA1/RN,UNITED_HEBREW,U-SA1,RN,1
RN014,2026-04-13,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN014,2026-04-14,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN014,2026-04-15,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN014,2026-04-16,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN014,2026-04-18,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN014,2026-04-19,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN014,2026-04-20,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN014,2026-04-22,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN014,2026-04-23,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN014,2026-04-25,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN014,2026-04-26,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
RN015,2026-04-13,REG,7.75,UNITED_HEBREW/U-SA2/RN,UNITED_HEBREW,U-SA2,RN,1
